,unit_id,duration,half_width,pt_ratio,repol_slope,recov_slope,spread,prop_vel_above,prop_vel_below
8124,8313,1.1023622047244108,0.22047244094488216,-1.5037358373751295,1.9665649599966972,1.9665649599966972,31,68.0357142857142,124.7321428571427
8125,8314,1.0582677165354344,0.22047244094488216,-1.3565490850088224,1.9640789081121588,1.9640789081121588,22,107.99319727891142,161.98979591836715
8126,8315,1.1464566929133873,0.6614173228346465,-0.5770225847766592,2.0848426112094516,2.0848426112094516,15,79.3749999999999,86.02216748768463
8127,8316,1.1464566929133873,0.5732283464566936,-0.6082240113561374,2.0737957796202875,2.0737957796202875,15,105.8333333333332,181.4285714285712
8128,8317,1.1464566929133873,0.22047244094488216,-1.008304078340946,2.1180081788097573,2.1180081788097573,20,75.595238095238,188.988095238095
8129,8318,1.1464566929133873,0.22047244094488216,-1.07466528552182,2.1175342452916057,2.1175342452916057,18,133.40336134453764,129.59183673469371
8130,8319,1.1464566929133873,0.6173228346456701,-0.6193664383080311,2.186558362085623,2.186558362085623,15,134.00974025974008,136.0714285714284
8131,8320,1.1023622047244108,0.22047244094488216,-1.1765957524333654,2.0222889826126953,2.0222889826126953,27,83.99470899470889,157.0054945054943
8132,8321,1.1464566929133873,0.6614173228346465,-0.44798177904081327,1.959233806543639,1.959233806543639,13,117.92857142857129,130.83791208791192
8133,8322,1.1905511811023637,0.6614173228346465,-0.7390014254534845,1.9751084958805853,1.9751084958805853,21,117.92857142857129,31.280788177339865
8134,8323,1.1023622047244108,0.2645669291338586,-2.253722910431255,1.9570825896901427,1.9570825896901427,31,85.04464285714275,52.9166666666666
8135,8324,1.1905511811023637,0.22047244094488216,-0.8509159124761573,2.120095805959982,2.120095805959982,18,63.28903654485042,161.98979591836715
8136,8325,1.1464566929133873,0.2645669291338586,-1.588793831221322,1.8378776485131696,1.8378776485131696,31,83.99470899470889,181.4285714285712
8137,8326,1.1464566929133873,0.7055118110236229,-0.8686844527726613,1.9217973714396241,1.9217973714396241,25,70.19557823129243,136.0714285714284
8138,8327,1.2346456692913401,0.5732283464566936,-1.1032605822337842,2.039260638180748,2.039260638180748,28,226.785714285714,70.38177339901469
8139,8328,1.1023622047244108,0.22047244094488216,-0.6614304808874236,2.1479486810195194,2.1479486810195194,11,64.79591836734686,188.988095238095
8140,8329,1.1464566929133873,0.5291338582677172,-0.5715323969829091,2.033845299925723,2.033845299925723,14,113.392857142857,117.30295566502448
8141,8330,1.1905511811023637,0.22047244094488216,-1.4980201166694678,2.035017739385603,2.035017739385603,28,92.77597402597391,64.09161490683222
8142,8331,1.1464566929133873,0.22047244094488216,-1.2030281537896217,2.144520226122938,2.144520226122938,24,79.68146718146708,136.0714285714284
8143,8332,1.1464566929133873,0.6173228346456701,-0.5821414750670826,1.9764667431697558,1.9764667431697558,17,53.99659863945571,181.4285714285712
8144,8333,1.2787401574803166,0.7496062992125994,-0.703527796009134,2.099164396655015,2.099164396655015,24,54.42857142857136,170.0892857142855
8145,8334,1.1905511811023637,0.22047244094488216,-1.2846191501495106,2.0740035413461464,2.0740035413461464,28,64.79591836734686,151.190476190476
8146,8335,1.0582677165354344,0.22047244094488216,-0.823790378379026,2.1360302757103717,2.1360302757103717,16,95.10368663594458,63.78348214285706
8147,8336,1.1464566929133873,0.5291338582677172,-0.42453739461577245,2.143441986431011,2.143441986431011,11,80.04201680672259,157.0054945054943
8148,8337,1.0582677165354344,0.22047244094488216,-1.2929144489911792,1.9957242103053743,1.9957242103053743,27,83.99470899470889,136.0714285714284
8149,8338,1.1023622047244108,0.22047244094488216,-1.4864224263144956,1.9293965122669832,1.9293965122669832,29,125.99206349206334,226.785714285714
8150,8339,1.1905511811023637,0.22047244094488216,-0.7658158964265575,2.17710594371084,2.17710594371084,11,54.42857142857136,181.4285714285712
8151,8340,1.1905511811023637,0.6173228346456701,-0.44512437540365873,1.966586919419694,1.966586919419694,12,128.18322981366444,181.4285714285712
8152,8341,1.1464566929133873,0.5732283464566936,-0.5176486781612544,2.054359132376707,2.054359132376707,14,264.58333333333303,113.392857142857
8153,8342,1.0582677165354344,0.22047244094488216,-1.344221083338546,2.091855258525403,2.091855258525403,31,95.94780219780208,158.7499999999998
8154,8343,1.1023622047244108,0.22047244094488216,-1.7221843171182378,2.091549323033771,2.091549323033771,31,80.47235023041465,151.190476190476
8155,8344,1.1023622047244108,0.6614173228346465,-0.6131413952148259,2.0125450685883273,2.0125450685883273,16,95.48872180451116,181.4285714285712
